Fecha;CodigoPais;Sucursal;Finance_Fleet;Ops_Fleet;OnRent_
7/1/20;IT;MXP;594;510;336
7/1/20;FR;BIQ;140;104;40
7/1/20;FR;NCE;716;573;399
7/1/20;ES;GRX;209;189;121
7/1/20;TR;BJV;72;68;38
7/1/20;GR;HER;12;0;0
7/1/20;ES;CEN;13;0;0
7/1/20;IT;VRN;134;123;100
7/1/20;TR;ESB;92;87;71
7/1/20;TR;IST;201;188;141
7/1/20;ES;AGT;50;50;34
7/1/20;IT;BL5;34;34;34
7/1/20;PT;TER;65;64;24
7/1/20;ES;CDT;25;25;11
7/1/20;FR;NC5;321;301;216
7/1/20;PT;FNC;353;344;303
7/1/20;ES;LPA;1482;1446;1347
7/1/20;IT;FCO;789;737;592
7/1/20;FR;TLS;468;422;245
7/1/20;PT;LIS;1214;1019;916
7/1/20;ES;SDR;84;81;43
7/1/20;ES;VLC;786;704;542
7/1/20;ES;RMU;583;512;445
7/1/20;ES;AGP;2637;2502;1958
7/1/20;ES;GIB;137;132;111
7/1/20;ES;TFS;1065;1026;940
8/1/20;ES;ALT;39;37;21
8/1/20;PT;FAO;730;642;524
8/1/20;IT;OLB;122;84;31
8/1/20;NZ;AKL;79;71;41
8/1/20;IT;BGY;482;447;344
8/1/20;FR;LYS;155;133;111
8/1/20;IT;BD5;109;91;76
8/1/20;TR;SAW;250;236;170
8/1/20;ES;AB3;198;4;0
8/1/20;HR;SPU;60;33;18
8/1/20;HR;ZAG;164;117;72
8/1/20;GR;SKG;112;82;46
8/1/20;ES;PPM;32;29;24
8/1/20;IT;PMO;360;340;154
8/1/20;FR;CDG;223;174;147
8/1/20;ES;MAT;77;71;38
8/1/20;HR;DBV;36;31;7
8/1/20;GR;JTR;31;26;5
8/1/20;FR;BOD;430;396;229
8/1/20;PT;OP5;597;559;494
8/1/20;ES;IB5;104;82;44
8/1/20;IT;FC5;73;73;73
8/1/20;GR;ZTH;1;0;0
8/1/20;FR;ORY;237;178;150
8/1/20;IT;BLQ;270;245;199
8/1/20;IT;PM5;45;44;41
8/1/20;ES;MAD;999;931;646
8/1/20;IT;BDS;169;151;95
8/1/20;GR;CHQ;2;0;0
8/1/20;PT;OPO;762;693;609
8/1/20;ES;VLT;80;73;60
8/1/20;IT;BRI;253;222;125
8/1/20;ES;PMI;1841;1340;901
8/1/20;TR;AYT;277;268;179
8/1/20;ES;IBZ;431;344;237
8/1/20;ES;ACE;813;803;656
8/1/20;FR;NC5;331;311;226
8/1/20;FR;MLH;155;134;53
8/1/20;ES;MAH;12;0;0
8/1/20;ES;ALC;3835;3605;2513
8/1/20;ES;QRL;34;34;26
8/1/20;ES;REU;181;150;105
8/1/20;NZ;CHC;29;27;16
8/1/20;IT;ROM;116;109;71
8/1/20;ES;FUE;869;852;711
8/1/20;ES;LEI;209;201;167
8/1/20;IT;CIA;369;340;278
8/1/20;FR;MRS;500;430;248
8/1/20;ES;GRO;315;289;197
8/1/20;IT;CI5;15;15;15
8/1/20;ES;BCT;110;109;58
8/1/20;ES;TFS;1080;1032;924
8/1/20;IT;SUF;150;133;96
8/1/20;ES;AGP;2634;2504;1952
8/1/20;IT;LIN;213;191;131
8/1/20;PT;PDL;150;136;71
8/1/20;ES;BCN;1648;1518;1007
8/1/20;IT;VCE;192;172;133
8/1/20;ES;SDR;85;81;49
8/1/20;IT;FLR;141;121;100
8/1/20;TR;ESB;92;86;70
8/1/20;ES;SCQ;181;158;116
8/1/20;IT;TSF;107;99;81
8/1/20;ES;TFN;538;511;431
8/1/20;GR;RH1;1;0;0
8/1/20;TR;BJV;72;68;37
8/1/20;ES;GRX;208;192;122
8/1/20;IT;CT5;119;118;118
8/1/20;ES;SVT;53;52;40
8/1/20;ES;BIO;214;206;94
8/1/20;GR;ATH;347;261;184
8/1/20;IT;FCO;828;774;593
8/1/20;IT;VR5;82;78;58
8/1/20;ES;OVD;128;106;76
8/1/20;ES;TF5;661;649;594
8/1/20;PT;TER;65;62;20
8/1/20;GB;EDI;7;0;0
8/1/20;FR;NCE;708;564;406
8/1/20;PT;LI5;457;432;384
8/1/20;GR;EFL;2;0;0
8/1/20;IT;AHO;62;49;27
8/1/20;ES;SVQ;890;854;574
8/1/20;ES;XSP;41;41;37
8/1/20;FR;BIQ;140;104;45
8/1/20;GR;HER;12;0;0
8/1/20;IT;MXP;606;533;359
8/1/20;ES;ADE;61;58;49
8/1/20;TR;IST;201;187;139
8/1/20;PT;FNC;353;343;301
8/1/20;ES;AGT;52;52;37
8/1/20;ES;VLC;782;699;537
8/1/20;IT;PSA;291;281;167
8/1/20;IT;VRN;130;118;96
8/1/20;IT;CAG;299;204;118
8/1/20;PT;LIS;1190;1023;932
8/1/20;ES;RMU;563;514;453
8/1/20;ES;LPA;1482;1444;1352
8/1/20;IT;CTA;619;509;231
8/1/20;IT;BL5;34;34;34
8/1/20;FR;TLS;471;423;258
8/1/20;ES;CDT;25;25;11
8/1/20;FR;MPL;1;0;0
8/1/20;ES;GIB;137;133;110
8/1/20;ES;CEN;13;0;0
8/1/20;ES;XRY;236;214;150
8/1/20;IT;MX5;88;88;88
8/1/20;TR;ADB;189;174;113
9/1/20;TR;AYT;277;265;179
9/1/20;FR;MPL;1;0;0
9/1/20;PT;OP5;613;573;502
9/1/20;IT;CAG;300;205;130
9/1/20;FR;NCE;713;586;417
9/1/20;ES;ALC;3835;3602;2499
9/1/20;FR;BOD;431;397;240
9/1/20;ES;TF5;659;646;585
9/1/20;GR;CHQ;2;0;0
9/1/20;ES;MAT;77;73;37
9/1/20;IT;AHO;62;49;30
9/1/20;IT;PM5;43;42;42
9/1/20;PT;TER;65;60;13
9/1/20;ES;LEI;209;200;170
9/1/20;ES;PMI;1810;1341;898
9/1/20;PT;OPO;745;679;614
9/1/20;GR;HER;7;0;0
9/1/20;ES;MAH;12;0;0
9/1/20;TR;SAW;251;238;172
9/1/20;ES;VLT;80;73;63
9/1/20;GR;ZTH;1;0;0
9/1/20;ES;SVQ;887;853;584
9/1/20;FR;MLH;154;134;50
9/1/20;IT;CIA;365;340;287
9/1/20;ES;AB3;198;4;0
9/1/20;HR;ZAG;164;116;72
9/1/20;ES;REU;178;151;105
9/1/20;ES;OVD;127;102;77
9/1/20;NZ;CHC;29;24;16
9/1/20;IT;FCO;846;799;596
9/1/20;ES;QRL;35;35;26
9/1/20;ES;PPM;31;28;23
9/1/20;ES;IB5;104;83;43
9/1/20;ES;FUE;869;852;709
9/1/20;IT;BRI;245;223;134
9/1/20;ES;CDT;25;25;11
9/1/20;PT;LI5;458;436;390
9/1/20;FR;MRS;484;425;246
9/1/20;FR;NC5;324;304;219
9/1/20;ES;LPA;1482;1451;1362
9/1/20;IT;BL5;31;31;31
9/1/20;IT;BDS;164;152;96
9/1/20;FR;CDG;225;175;140
9/1/20;ES;BCN;1646;1525;1018
9/1/20;FR;LYS;150;133;109
9/1/20;ES;SDR;85;81;50
9/1/20;ES;MAD;1000;936;644
9/1/20;ES;GIB;134;129;109
9/1/20;IT;PMO;363;344;160
9/1/20;ES;GRX;210;194;124
9/1/20;NZ;AKL;79;70;47
9/1/20;HR;DBV;37;32;9
9/1/20;ES;IBZ;431;352;248
9/1/20;FR;ORY;253;196;139
9/1/20;PT;LIS;1178;1032;940
9/1/20;GR;RH1;1;0;0
9/1/20;TR;BJV;73;69;40
9/1/20;IT;BGY;486;450;372
9/1/20;GR;JTR;31;26;7
9/1/20;ES;BIO;213;205;97
9/1/20;IT;PSA;289;282;189
9/1/20;IT;VR5;81;77;54
9/1/20;ES;SVT;53;52;35
9/1/20;IT;BLQ;274;247;198
9/1/20;ES;TFN;541;514;451
9/1/20;GR;EFL;2;0;0
9/1/20;IT;BD5;108;91;79
9/1/20;ES;ACE;813;802;705
9/1/20;IT;LIN;212;191;145
9/1/20;IT;VCE;193;172;133
9/1/20;IT;MXP;601;539;391
9/1/20;ES;ALT;35;34;29
9/1/20;IT;CTA;616;513;238
9/1/20;ES;XSP;41;41;36
9/1/20;ES;AGT;54;54;37
9/1/20;FR;BIQ;114;107;43
9/1/20;ES;ADE;61;58;49
9/1/20;IT;FLR;140;119;107
9/1/20;IT;VRN;129;117;83
9/1/20;ES;VLC;762;693;555
9/1/20;TR;IST;201;188;149
9/1/20;PT;FNC;353;342;309
9/1/20;ES;RMU;559;513;459
9/1/20;ES;XRY;237;221;145
9/1/20;FR;TLS;471;425;260
9/1/20;IT;MX5;93;93;93
9/1/20;ES;CEN;13;0;0
9/1/20;TR;ADB;188;173;116
9/1/20;ES;GRO;315;286;205
9/1/20;IT;FC5;70;69;69
9/1/20;GB;EDI;5;0;0
9/1/20;ES;BCT;110;105;57
9/1/20;HR;SPU;59;31;19
9/1/20;IT;ROM;117;112;81
9/1/20;IT;CI5;14;14;14
9/1/20;IT;CT5;121;120;120
9/1/20;IT;OLB;122;85;42
9/1/20;IT;TSF;105;99;81
9/1/20;PT;FAO;728;642;529
9/1/20;GR;SKG;102;82;48
9/1/20;IT;SUF;150;133;107
9/1/20;ES;SCQ;181;160;115
9/1/20;PT;PDL;150;136;79
9/1/20;GR;ATH;313;255;187
9/1/20;ES;TFS;1079;1034;926
9/1/20;ES;AGP;2617;2504;1950
9/1/20;TR;ESB;91;85;65
10/1/20;ES;PMI;1788;1342;926
10/1/20;ES;RMU;558;514;462
10/1/20;ES;GIB;133;128;110
10/1/20;ES;ALC;3819;3579;2518
10/1/20;ES;SVQ;890;854;613
10/1/20;IT;CIA;363;338;293
10/1/20;ES;XSP;41;41;37
10/1/20;PT;OP5;605;562;510
10/1/20;ES;AGT;48;48;31
10/1/20;ES;VLT;83;75;63
10/1/20;ES;QRL;36;36;31
10/1/20;IT;VRN;127;118;91
10/1/20;ES;MAH;8;0;0
10/1/20;FR;MPL;1;0;0
10/1/20;FR;TLS;471;424;284
10/1/20;NZ;CHC;29;26;20
10/1/20;ES;ADE;62;59;51
10/1/20;IT;BDS;164;153;99
10/1/20;PT;LI5;447;428;399
10/1/20;IT;CAG;289;206;147
10/1/20;ES;FUE;869;854;707
10/1/20;FR;NC5;284;263;238
10/1/20;ES;LPA;1482;1449;1389
10/1/20;PT;TER;65;60;32
10/1/20;IT;BL5;31;31;31
10/1/20;ES;CEN;13;0;0
10/1/20;ES;CDT;25;25;7
10/1/20;FR;MRS;483;428;261
10/1/20;ES;REU;172;152;102
10/1/20;GR;HER;7;0;0
10/1/20;IT;BRI;244;222;149
10/1/20;FR;CDG;226;176;147
10/1/20;ES;TFN;540;518;455
10/1/20;IT;PMO;360;339;154
10/1/20;ES;GRX;209;193;114
10/1/20;ES;BCT;112;110;62
10/1/20;GR;ZTH;1;0;0
10/1/20;PT;FNC;353;344;312
10/1/20;GB;BHX;1;1;0
10/1/20;ES;BCN;1641;1542;1052
10/1/20;ES;OVD;127;103;89
10/1/20;IT;FCO;844;784;595
10/1/20;ES;MAD;1003;927;680
10/1/20;GB;EDI;5;0;0
10/1/20;ES;AGP;2625;2508;1981
10/1/20;ES;SDR;85;81;53
10/1/20;HR;ZAG;164;117;67
10/1/20;ES;TF5;659;644;580
10/1/20;IT;AHO;61;50;33
10/1/20;FR;NCE;753;616;452
10/1/20;IT;PM5;45;44;40
10/1/20;NZ;AKL;79;67;51
10/1/20;ES;MAT;76;72;40
10/1/20;IT;LIN;212;190;151
10/1/20;HR;DBV;37;32;7
10/1/20;ES;IB5;104;83;49
10/1/20;TR;BJV;73;69;40
10/1/20;FR;BOD;431;394;247
10/1/20;ES;ACE;813;794;719
10/1/20;FR;MLH;154;132;56
10/1/20;ES;IBZ;429;351;265
10/1/20;IT;CTA;621;530;243
10/1/20;IT;ROM;117;111;89
10/1/20;PT;LIS;1188;1042;994
10/1/20;PT;FAO;728;640;518
10/1/20;ES;VLC;761;688;576
10/1/20;ES;LEI;210;200;175
10/1/20;FR;BIQ;115;107;52
10/1/20;TR;IST;200;185;154
10/1/20;IT;MXP;598;536;440
10/1/20;ES;XRY;234;216;150
10/1/20;TR;AYT;276;266;184
10/1/20;GR;CHQ;2;0;0
10/1/20;PT;OPO;756;683;631
10/1/20;TR;ADB;189;171;121
10/1/20;ES;GRO;316;285;204
10/1/20;IT;MX5;95;95;95
10/1/20;IT;CI5;17;17;17
10/1/20;IT;CT5;117;116;116
10/1/20;HR;SPU;59;31;20
10/1/20;IT;OLB;122;85;45
10/1/20;GR;SKG;102;79;50
10/1/20;TR;ESB;91;86;68
10/1/20;GR;ATH;313;257;190
10/1/20;GR;EFL;2;0;0
10/1/20;IT;TSF;104;97;78
10/1/20;FR;LYS;150;130;103
10/1/20;ES;TFS;1080;1034;943
10/1/20;FR;ORY;252;197;160
10/1/20;IT;FC5;69;68;68
10/1/20;IT;PSA;288;271;198
10/1/20;ES;SCQ;181;160;128
10/1/20;IT;BD5;108;91;75
10/1/20;GR;RH1;1;0;0
10/1/20;ES;PPM;32;30;25
10/1/20;ES;SVT;50;49;33
10/1/20;IT;BLQ;275;252;206
10/1/20;IT;BGY;485;449;397
10/1/20;IT;VCE;199;176;136
10/1/20;TR;SAW;252;231;172
10/1/20;ES;ALT;32;32;22
10/1/20;IT;FLR;140;122;108
10/1/20;IT;SUF;150;134;117
10/1/20;ES;AB3;196;4;0
10/1/20;GR;JTR;31;26;8
10/1/20;ES;BIO;213;205;108
10/1/20;IT;VR5;81;77;53
10/1/20;PT;PDL;150;135;94
11/1/20;NZ;AKL;79;67;48
11/1/20;ES;SDR;85;80;57
11/1/20;ES;CEN;13;0;0
11/1/20;ES;GIB;135;129;114
11/1/20;IT;CI5;17;17;17
11/1/20;PT;LIS;1200;1049;1009
11/1/20;ES;BCT;111;109;76
11/1/20;ES;BCN;1641;1532;1044
11/1/20;ES;CDT;25;25;9
11/1/20;ES;LPA;1482;1447;1360
11/1/20;IT;BL5;28;28;28
11/1/20;FR;NC5;290;269;246
11/1/20;FR;CDG;225;175;155
11/1/20;ES;TFN;537;510;445
11/1/20;ES;RMU;558;512;467
11/1/20;IT;PMO;358;337;183
11/1/20;ES;GRX;210;193;108
11/1/20;ES;SCQ;181;160;131
11/1/20;IT;FCO;846;776;579
11/1/20;ES;OVD;126;103;87
11/1/20;ES;MAD;1004;925;672
11/1/20;TR;ESB;91;86;71
11/1/20;FR;TLS;471;425;307
11/1/20;GR;ATH;313;257;181
11/1/20;GR;ZTH;1;0;0
11/1/20;GB;EDI;5;0;0
11/1/20;ES;TFS;1084;1042;974
11/1/20;PT;FNC;353;343;302
11/1/20;ES;AGP;2632;2505;1985
11/1/20;ES;ADE;63;60;51
11/1/20;ES;MAT;76;72;46
11/1/20;IT;LIN;213;191;166
11/1/20;IT;VCE;197;174;129
11/1/20;IT;AHO;61;53;39
11/1/20;FR;NCE;748;604;455
11/1/20;ES;SVQ;890;847;603
11/1/20;ES;TF5;658;639;578
11/1/20;GR;RH1;1;0;0
11/1/20;TR;BJV;73;70;44
11/1/20;GR;HER;7;0;0
11/1/20;IT;PSA;288;271;200
11/1/20;PT;TER;65;59;35
11/1/20;IT;VRN;129;119;91
11/1/20;FR;MPL;1;0;0
11/1/20;IT;CAG;290;207;152
11/1/20;ES;VLC;760;688;571
11/1/20;ES;AGT;42;42;24
11/1/20;PT;LI5;436;410;378
11/1/20;GR;EFL;2;0;0
11/1/20;TR;IST;199;185;157
11/1/20;ES;ALC;3820;3566;2465
11/1/20;IT;MXP;609;541;471
11/1/20;ES;XSP;41;41;36
11/1/20;FR;BIQ;115;108;53
11/1/20;ES;VLT;84;76;68
11/1/20;ES;FUE;870;845;719
11/1/20;HR;DBV;37;32;8
11/1/20;TR;ADB;189;168;126
11/1/20;ES;IBZ;429;349;282
11/1/20;PT;OPO;760;677;632
11/1/20;IT;BDS;164;153;101
11/1/20;IT;CT5;115;114;114
11/1/20;IT;OLB;121;84;38
11/1/20;ES;REU;171;149;94
11/1/20;IT;BRI;244;222;159
11/1/20;IT;MX5;85;85;85
11/1/20;ES;GRO;316;283;198
11/1/20;FR;MRS;483;425;265
11/1/20;IT;SUF;151;135;119
11/1/20;HR;SPU;59;31;19
11/1/20;HR;ZAG;164;117;73
11/1/20;IT;TSF;106;99;82
11/1/20;ES;PPM;32;29;25
11/1/20;FR;LYS;150;129;107
11/1/20;ES;IB5;104;83;49
11/1/20;NZ;CHC;29;26;20
11/1/20;IT;FC5;68;67;67
11/1/20;ES;XRY;234;214;147
11/1/20;GR;SKG;102;78;49
11/1/20;FR;ORY;254;198;171
11/1/20;IT;BD5;108;88;76
11/1/20;IT;BGY;482;446;396
11/1/20;PT;FAO;727;639;547
11/1/20;ES;ALT;29;29;23
11/1/20;TR;SAW;253;229;174
11/1/20;IT;PM5;45;44;40
11/1/20;IT;BLQ;276;253;211
11/1/20;IT;FLR;140;122;104
11/1/20;PT;PDL;150;134;102
11/1/20;GR;JTR;31;26;5
11/1/20;IT;CIA;363;338;298
11/1/20;ES;BIO;213;205;111
11/1/20;FR;BOD;431;394;251
11/1/20;IT;VR5;81;77;52
11/1/20;ES;SVT;49;48;38
11/1/20;ES;AB3;196;4;0
11/1/20;ES;PMI;1788;1337;936
11/1/20;ES;ACE;812;793;713
11/1/20;GR;CHQ;2;0;0
11/1/20;ES;MAH;8;0;0
11/1/20;ES;QRL;36;36;31
11/1/20;IT;CTA;625;534;261
11/1/20;TR;AYT;276;265;160
11/1/20;IT;ROM;117;103;98
11/1/20;PT;OP5;601;550;515
11/1/20;ES;LEI;209;198;173
11/1/20;FR;MLH;153;130;58
12/1/20;ES;GRX;211;192;108
12/1/20;GR;EFL;2;0;0
12/1/20;IT;VR5;79;75;57
12/1/20;GR;ATH;313;253;167
12/1/20;ES;OVD;126;103;78
12/1/20;ES;SCQ;180;158;118
12/1/20;IT;FCO;856;767;575
12/1/20;PT;PDL;150;131;85
12/1/20;GB;EDI;5;0;0
12/1/20;IT;SUF;152;135;105
12/1/20;ES;TF5;656;635;571
12/1/20;IT;AHO;61;51;34
12/1/20;FR;NCE;760;612;415
12/1/20;IT;LIN;213;191;154
12/1/20;ES;TFS;1085;1038;964
12/1/20;ES;SVQ;889;841;543
12/1/20;ES;AGP;2631;2496;1865
12/1/20;IT;VCE;197;173;129
12/1/20;IT;CI5;16;16;16
12/1/20;IT;FLR;140;122;106
12/1/20;ES;TFN;538;507;387
12/1/20;GR;RH1;1;0;0
12/1/20;TR;BJV;72;69;30
12/1/20;ES;BCT;112;96;55
12/1/20;ES;SVT;50;49;36
12/1/20;TR;ESB;91;86;62
12/1/20;IT;PSA;285;268;181
12/1/20;ES;BCN;1640;1500;940
12/1/20;IT;TSF;111;104;85
12/1/20;IT;CAG;290;206;150
12/1/20;FR;MPL;1;0;0
12/1/20;ES;ADE;63;60;51
12/1/20;ES;LPA;1482;1442;1334
12/1/20;ES;ALC;3817;3547;2435
12/1/20;FR;TLS;470;422;262
12/1/20;ES;VLC;759;684;550
12/1/20;ES;CDT;26;26;10
12/1/20;PT;LI5;439;415;367
12/1/20;TR;IST;200;185;149
12/1/20;IT;MXP;618;544;467
12/1/20;PT;TER;65;59;30
12/1/20;FR;BIQ;115;107;47
12/1/20;ES;XSP;41;41;36
12/1/20;GR;HER;7;0;0
12/1/20;ES;SDR;85;79;51
12/1/20;ES;RMU;557;511;457
12/1/20;IT;CT5;106;105;105
12/1/20;PT;FNC;353;341;289
12/1/20;ES;CEN;13;0;0
12/1/20;ES;GIB;133;127;114
12/1/20;PT;LIS;1191;1033;962
12/1/20;IT;BL5;28;28;28
12/1/20;TR;ADB;190;167;110
12/1/20;ES;AGT;41;41;26
12/1/20;IT;VRN;128;118;94
12/1/20;IT;PMO;357;335;161
12/1/20;HR;ZAG;164;116;72
12/1/20;ES;PPM;32;29;25
12/1/20;FR;ORY;253;195;145
12/1/20;FR;BOD;432;395;198
12/1/20;HR;DBV;37;32;8
12/1/20;GR;ZTH;1;0;0
12/1/20;GR;SKG;102;79;42
12/1/20;IT;BLQ;278;254;198
12/1/20;IT;FC5;60;59;59
12/1/20;FR;LYS;150;129;85
12/1/20;ES;MAD;1008;915;644
12/1/20;ES;IB5;102;81;52
12/1/20;IT;BD5;107;85;74
12/1/20;TR;SAW;252;222;159
12/1/20;IT;PM5;46;45;36
12/1/20;NZ;AKL;79;67;47
12/1/20;ES;ALT;33;33;25
12/1/20;FR;CDG;225;174;146
12/1/20;HR;SPU;59;31;18
12/1/20;IT;OLB;121;84;35
12/1/20;ES;AB3;196;4;0
12/1/20;GR;JTR;31;26;6
12/1/20;ES;BIO;214;204;91
12/1/20;TR;AYT;276;264;138
12/1/20;ES;MAT;75;71;44
12/1/20;IT;BGY;480;443;365
12/1/20;GR;CHQ;2;0;0
12/1/20;FR;NC5;279;258;199
12/1/20;ES;LEI;209;197;172
12/1/20;FR;MRS;482;422;236
12/1/20;ES;ACE;812;792;691
12/1/20;FR;MLH;154;128;44
12/1/20;IT;CTA;634;539;253
12/1/20;PT;OP5;607;549;520
12/1/20;ES;XRY;235;213;145
12/1/20;ES;VLT;85;77;71
12/1/20;ES;MAH;8;0;0
12/1/20;IT;ROM;116;102;98
12/1/20;ES;FUE;870;843;687
12/1/20;PT;OPO;759;669;619
12/1/20;IT;BDS;164;153;98
12/1/20;ES;IBZ;431;350;268
12/1/20;IT;BRI;243;220;147
12/1/20;PT;FAO;727;636;537
12/1/20;ES;PMI;1788;1334;853
12/1/20;ES;GRO;315;278;191
12/1/20;IT;CIA;363;337;295
12/1/20;ES;QRL;36;36;31
12/1/20;ES;REU;171;149;94
12/1/20;IT;MX5;78;78;78
12/1/20;NZ;CHC;29;26;19
13/1/20;IT;MXP;611;540;478
13/1/20;IT;FLR;138;120;113
13/1/20;ES;TFN;539;513;384
13/1/20;GR;SKG;102;77;41
13/1/20;GR;ATH;313;255;166
13/1/20;GB;EDI;5;0;0
13/1/20;IT;BD5;107;85;75
13/1/20;IT;LIN;217;196;169
13/1/20;IT;VRN;128;118;95
13/1/20;IT;VCE;196;173;134
13/1/20;IT;PSA;282;258;198
13/1/20;ES;BIO;215;202;92
13/1/20;GR;RH1;1;0;0
13/1/20;TR;BJV;72;68;32
13/1/20;ES;BCT;100;98;42
13/1/20;PT;FAO;729;637;530
13/1/20;ES;ALT;31;31;22
13/1/20;PT;PDL;150;130;77
13/1/20;IT;VR5;79;77;58
13/1/20;TR;IST;200;181;150
13/1/20;ES;TFS;1085;1042;974
13/1/20;GR;EFL;2;0;0
13/1/20;ES;SCQ;180;157;110
13/1/20;IT;ROM;116;109;91
13/1/20;ES;SVT;50;49;38
13/1/20;ES;AGP;2632;2486;1856
13/1/20;IT;CTA;627;527;259
13/1/20;IT;BLQ;282;254;211
13/1/20;ES;ADE;65;62;56
13/1/20;IT;CT5;114;113;113
13/1/20;IT;TSF;111;104;89
13/1/20;ES;AGT;44;44;30
13/1/20;ES;CDT;17;17;8
13/1/20;PT;FNC;353;343;289
13/1/20;ES;ACE;812;790;686
13/1/20;HR;SPU;59;32;17
13/1/20;PT;LIS;1188;1015;919
13/1/20;IT;OLB;120;83;35
13/1/20;ES;XSP;41;41;34
13/1/20;TR;ESB;91;86;57
13/1/20;ES;XRY;234;214;137
13/1/20;ES;GRO;313;280;182
13/1/20;IT;MX5;83;83;83
13/1/20;IT;FC5;57;56;56
13/1/20;TR;ADB;190;162;90
13/1/20;ES;CEN;13;0;0
13/1/20;ES;RMU;555;509;457
13/1/20;IT;CI5;16;16;16
13/1/20;FR;BIQ;114;75;52
13/1/20;IT;FCO;860;813;590
13/1/20;ES;VLC;777;701;579
13/1/20;FR;TLS;473;428;301
13/1/20;IT;SUF;152;134;112
13/1/20;ES;GRX;212;195;93
13/1/20;ES;OVD;128;103;73
13/1/20;ES;IB5;101;81;42
13/1/20;FR;LYS;151;131;99
13/1/20;FR;ORY;255;197;175
13/1/20;ES;MAD;1007;927;658
13/1/20;FR;BOD;428;386;229
13/1/20;IT;BGY;478;441;372
13/1/20;IT;CAG;291;207;164
13/1/20;TR;SAW;252;220;146
13/1/20;PT;LI5;441;422;358
13/1/20;TR;AYT;276;263;130
13/1/20;ES;TF5;655;636;581
13/1/20;IT;BL5;27;27;27
13/1/20;ES;PPM;31;27;23
13/1/20;GR;JTR;31;26;7
13/1/20;ES;SDR;84;79;49
13/1/20;ES;BCN;1649;1503;929
13/1/20;ES;MAT;75;70;53
13/1/20;GR;ZTH;1;0;0
13/1/20;FR;CDG;226;177;156
13/1/20;PT;TER;65;63;25
13/1/20;PT;OP5;621;567;514
13/1/20;IT;AHO;62;52;39
13/1/20;IT;PM5;41;41;39
13/1/20;IT;CIA;362;336;297
13/1/20;ES;PMI;1738;1342;840
13/1/20;ES;MAH;8;0;0
13/1/20;IT;BRI;242;218;145
13/1/20;ES;REU;171;152;94
13/1/20;ES;QRL;36;36;32
13/1/20;ES;LEI;208;192;173
13/1/20;PT;OPO;745;653;604
13/1/20;FR;NC5;297;276;185
13/1/20;FR;MPL;1;0;0
13/1/20;IT;PMO;361;339;146
13/1/20;NZ;CHC;29;26;18
13/1/20;FR;MRS;483;426;271
13/1/20;ES;VLT;83;75;66
13/1/20;GR;CHQ;2;0;0
13/1/20;ES;SVQ;890;854;523
13/1/20;ES;ALC;3789;3533;2437
13/1/20;IT;BDS;165;154;99
13/1/20;ES;LPA;1482;1446;1376
13/1/20;FR;MLH;154;130;49
13/1/20;ES;AB3;218;4;0
13/1/20;HR;ZAG;164;115;75
13/1/20;ES;FUE;870;837;668
13/1/20;HR;DBV;37;32;8
13/1/20;NZ;AKL;79;68;43
13/1/20;GR;HER;7;0;0
13/1/20;FR;NCE;739;602;444
13/1/20;ES;IBZ;427;350;259
13/1/20;ES;GIB;133;128;107
14/1/20;FR;BIQ;98;75;46
14/1/20;FR;MLH;154;133;59
14/1/20;PT;FAO;711;644;534
14/1/20;ES;ALT;34;32;27
14/1/20;IT;MX5;80;80;80
14/1/20;IT;ROM;115;109;99
14/1/20;GR;EFL;2;0;0
14/1/20;PT;OPO;697;642;585
14/1/20;TR;ESB;91;83;56
14/1/20;IT;CTA;615;514;249
14/1/20;IT;MXP;611;545;473
14/1/20;IT;CT5;121;120;120
14/1/20;ES;SVT;53;52;44
14/1/20;TR;ADB;191;164;87
14/1/20;TR;SAW;251;225;141
14/1/20;GR;CHQ;2;0;0
14/1/20;GR;ATH;313;258;169
14/1/20;ES;SCQ;182;160;117
14/1/20;ES;ACE;813;792;691
14/1/20;GR;RH1;1;0;0
14/1/20;PT;LIS;1163;1005;913
14/1/20;GR;JTR;31;26;8
14/1/20;ES;BIO;215;202;110
14/1/20;IT;CI5;17;17;17
14/1/20;TR;AYT;275;262;130
14/1/20;TR;IST;201;184;145
14/1/20;ES;IBZ;427;352;268
14/1/20;IT;FC5;58;57;57
14/1/20;IT;VR5;78;76;61
14/1/20;IT;TSF;112;105;86
14/1/20;ES;AGT;44;44;31
14/1/20;GR;SKG;102;77;44
14/1/20;IT;OLB;120;83;41
14/1/20;HR;SPU;37;32;16
14/1/20;IT;SUF;150;134;121
14/1/20;FR;TLS;488;442;332
14/1/20;ES;XRY;230;213;145
14/1/20;IT;FLR;154;137;107
14/1/20;ES;TFS;1115;1067;966
14/1/20;ES;PPM;28;27;22
14/1/20;FR;ORY;254;197;167
14/1/20;ES;VLC;776;698;575
14/1/20;IT;PSA;267;256;201
14/1/20;PT;PDL;150;131;75
14/1/20;IT;BD5;93;86;71
14/1/20;IT;BLQ;281;254;221
14/1/20;ES;GRO;314;281;181
14/1/20;IT;VCE;196;172;129
14/1/20;IT;BGY;480;439;349
14/1/20;PT;TER;65;62;27
14/1/20;ES;TFN;507;481;394
14/1/20;ES;BCT;101;98;47
14/1/20;ES;SVQ;887;854;520
14/1/20;ES;XSP;41;41;36
14/1/20;ES;VLT;83;75;67
14/1/20;ES;MAT;75;69;56
