CodigoPais;Zona;SucursalAlquiler;Mes;Fecha;Res_CY;Res_LY;Dias_CY;Dias_LY;Rental_rate_rev_CY;Rental_rate_rev_LY;Ancillaries_CY;Ancillaries_LY;SDR_CY;SDR_LY;Origin_App;Brand
GB;United Kingdom;LTN;2020-03-01;2020-03-18;;1;;6;;41,9682868;;0;;0;Sigger;InterRent
GB;United Kingdom;LTN;2020-03-01;2020-03-19;;1;;7;;51,70642307;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;LTN;2020-03-01;2020-03-20;;1;;20;;188,7529587;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;LTN;2020-03-01;2020-03-20;;1;;3;;11,2214179;;0;;0;Sigger;InterRent
GB;United Kingdom;LTN;2020-03-01;2020-03-25;;3;;24;;155,7926003;;0;;0;Sigger;InterRent
GB;United Kingdom;LTN;2020-03-01;2020-03-27;;2;;9;;73,82936918;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;LTN;2020-03-01;2020-03-28;;2;;10;;95,31713202;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;LTN;2020-03-01;2020-03-28;;1;;6;;37,52786395;;0;;0;Sigger;InterRent
GB;United Kingdom;LTN;2020-03-01;2020-03-30;;1;;6;;41,38228197;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;LTN;2020-04-01;2020-04-01;;1;;10;;94,8140488;;0;;0;Sigger;InterRent
GB;United Kingdom;LTN;2020-04-01;2020-04-02;;1;;7;;89,09789728;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;LTN;2020-04-01;2020-04-03;;1;;2;;47,93117316;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;LTN;2020-04-01;2020-04-18;;1;;5;;116,9856371;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;LTN;2020-04-01;2020-04-19;;1;;3;;93,06112835;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;MAN;2020-02-01;2020-02-02;;4;;16;;129,8746409;;154,1614386;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;MAN;2020-02-01;2020-02-02;;6;;76;;365,1072044;;355,3371251;;0;Sigger;InterRent
GB;United Kingdom;MAN;2020-02-01;2020-02-03;;8;;20;;140,8791221;;57,45145352;;0;Sigger;InterRent
GB;United Kingdom;MAN;2020-02-01;2020-02-04;;7;;20;;167,9847179;;103,4126163;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;MAN;2020-02-01;2020-02-05;;7;;25;;245,191658;;220,1826956;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;MAN;2020-02-01;2020-02-05;;6;;24;;293,3513731;;528,9363438;;0;Sigger;InterRent
GB;United Kingdom;MAN;2020-02-01;2020-02-07;;7;;36;;380,4800643;;158,2309548;;67,02665747;Sigger;Goldcar/Pulsar
GB;United Kingdom;MAN;2020-02-01;2020-02-08;;5;;10;;120,2936918;;55,15339538;;0;Sigger;InterRent
GB;United Kingdom;MAN;2020-02-01;2020-02-10;;13;;44;;324,1030679;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;MAN;2020-02-01;2020-02-10;;5;;14;;87,4861925;;0;;0;Sigger;InterRent
GB;United Kingdom;MAN;2020-02-01;2020-02-11;;4;;9;;97,12409514;;0;;0;Sigger;InterRent
GB;United Kingdom;MAN;2020-02-01;2020-02-12;;5;;14;;145,5251063;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;MAN;2020-02-01;2020-02-13;;8;;66;;436,392853;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;MAN;2020-02-01;2020-02-13;;5;;29;;307,8016393;;0;;0;Sigger;InterRent
GB;United Kingdom;MAN;2020-02-01;2020-02-15;;5;;27;;226,6567084;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;MAN;2020-02-01;2020-02-16;;1;;3;;37,92427898;;0;;0;Sigger;InterRent
GB;United Kingdom;MAN;2020-02-01;2020-02-18;;5;;28;;307,4640928;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;MAN;2020-02-01;2020-02-18;;1;;1;;13,34447892;;0;;0;Sigger;InterRent
GB;United Kingdom;MAN;2020-02-01;2020-02-19;;2;;11;;77,40802022;;0;;0;Sigger;InterRent
GB;United Kingdom;MAN;2020-02-01;2020-02-20;;2;;12;;89,18499368;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;MAN;2020-02-01;2020-02-21;;1;;3;;32,12306101;;0;;0;Sigger;InterRent
GB;United Kingdom;MAN;2020-02-01;2020-02-23;;2;;10;;50,58071929;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;MAN;2020-02-01;2020-02-24;;5;;20;;209,790532;;0;;0;Sigger;InterRent
GB;United Kingdom;MAN;2020-02-01;2020-02-25;;2;;14;;90,89428933;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;MAN;2020-02-01;2020-02-26;;1;;2;;12,06560956;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;MAN;2020-02-01;2020-02-26;;5;;20;;219,8641848;;0;;0;Sigger;InterRent
GB;United Kingdom;MAN;2020-02-01;2020-02-28;;2;;20;;206,9266919;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;MAN;2020-02-01;2020-02-29;;4;;37;;375,2893638;;0;;0;Sigger;InterRent
GB;United Kingdom;MAN;2020-03-01;2020-03-02;;3;;24;;216,5646712;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;MAN;2020-03-01;2020-03-03;;1;;4;;74,36860853;;0;;0;Sigger;InterRent
GB;United Kingdom;MAN;2020-03-01;2020-03-05;;2;;10;;89,31092727;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;MAN;2020-03-01;2020-03-05;;2;;13;;114,5679651;;0;;0;Sigger;InterRent
GB;United Kingdom;MAN;2020-03-01;2020-03-06;;3;;9;;147,2926577;;0;;0;Sigger;InterRent
GB;United Kingdom;MAN;2020-03-01;2020-03-07;;3;;18;;100,6495844;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;MAN;2020-03-01;2020-03-08;;1;;6;;54,98850971;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;MAN;2020-03-01;2020-03-08;;1;;9;;100,1922326;;0;;0;Sigger;InterRent
GB;United Kingdom;MAN;2020-03-01;2020-03-11;;3;;12;;176,7551419;;0;;0;Sigger;InterRent
GB;United Kingdom;MAN;2020-03-01;2020-03-13;;2;;7;;65,33861887;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;MAN;2020-03-01;2020-03-13;;4;;21;;214,1012295;;0;;0;Sigger;InterRent
GB;United Kingdom;MAN;2020-03-01;2020-03-14;;1;;6;;45,45214294;;0;;0;Sigger;InterRent
GB;United Kingdom;MAN;2020-03-01;2020-03-15;;4;;46;;472,2543567;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;MAN;2020-03-01;2020-03-16;;2;;16;;129,9359991;;0;;0;Sigger;InterRent
GB;United Kingdom;MAN;2020-03-01;2020-03-18;;1;;3;;50,31081236;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;MAN;2020-03-01;2020-03-18;;2;;13;;132,9285304;;0;;0;Sigger;InterRent
GB;United Kingdom;MAN;2020-03-01;2020-03-19;;3;;16;;156,8568693;;0;;0;Sigger;InterRent
GB;United Kingdom;MAN;2020-03-01;2020-03-20;;1;;3;;49,76253399;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;MAN;2020-03-01;2020-03-21;;1;;14;;143,4062967;;0;;0;Sigger;InterRent
GB;United Kingdom;MAN;2020-03-01;2020-03-26;;2;;6;;83,73399977;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;MAN;2020-03-01;2020-03-26;;2;;11;;102,1091578;;0;;0;Sigger;InterRent
GB;United Kingdom;MAN;2020-03-01;2020-03-27;;5;;18;;250,2529013;;0;;0;Sigger;InterRent
GB;United Kingdom;MAN;2020-03-01;2020-03-29;;1;;8;;74,46765483;;0;;0;Sigger;InterRent
GB;United Kingdom;MAN;2020-03-01;2020-03-31;;2;;10;;114,7985752;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;MAN;2020-04-01;2020-04-01;;1;;4;;45,34677697;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;MAN;2020-04-01;2020-04-03;;7;;35;;383,2092382;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;MAN;2020-04-01;2020-04-04;;1;;5;;48,07629553;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;MAN;2020-04-01;2020-04-09;;3;;13;;225,7221648;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;MAN;2020-04-01;2020-04-15;;1;;6;;107,7214754;;0;;0;Sigger;InterRent
GB;United Kingdom;MAN;2020-04-01;2020-04-17;;1;;6;;116,817764;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;MAN;2020-04-01;2020-04-18;;1;;2;;67,5533724;;0;;0;Sigger;InterRent
GB;United Kingdom;MAN;2020-04-01;2020-04-20;;2;;11;;158,0409054;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;MAN;2020-04-01;2020-04-22;;1;;3;;113,4424911;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-02-01;2020-02-01;;11;;61;;458,2595657;;830,2214179;;47,87624957;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-02-01;2020-02-03;;12;;38;;359,3566586;;670,8896932;;67,02677238;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-02-01;2020-02-03;;16;;89;;514,5567046;;750,5169482;;0;Sigger;InterRent
GB;United Kingdom;STN;2020-02-01;2020-02-04;;7;;38;;362,8268413;;524,6755142;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-02-01;2020-02-05;;9;;42;;273,8753303;;555,3641273;;0;Sigger;InterRent
GB;United Kingdom;STN;2020-02-01;2020-02-06;;12;;65;;524,2589912;;744,8580949;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-02-01;2020-02-06;;7;;26;;186,6364472;;342,6022061;;0;Sigger;InterRent
GB;United Kingdom;STN;2020-02-01;2020-02-08;;3;;14;;428,789383;;280,5545214;;47,87624957;Sigger;InterRent
GB;United Kingdom;STN;2020-02-01;2020-02-09;;6;;39;;203,5333793;;666,7720326;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-02-01;2020-02-11;;12;;60;;519,7014822;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-02-01;2020-02-11;;10;;38;;345,3095484;;0;;0;Sigger;InterRent
GB;United Kingdom;STN;2020-02-01;2020-02-13;;9;;53;;441,4605692;;0;;0;Sigger;InterRent
GB;United Kingdom;STN;2020-02-01;2020-02-14;;6;;44;;323,8572906;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-02-01;2020-02-16;;7;;42;;491,6495461;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-02-01;2020-02-16;;3;;14;;134,9710828;;0;;0;Sigger;InterRent
GB;United Kingdom;STN;2020-02-01;2020-02-17;;4;;26;;173,695469;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-02-01;2020-02-18;;2;;12;;106,9392164;;0;;0;Sigger;InterRent
GB;United Kingdom;STN;2020-02-01;2020-02-19;;5;;29;;205,6460607;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-02-01;2020-02-19;;5;;23;;252,9164273;;0;;0;Sigger;InterRent
GB;United Kingdom;STN;2020-02-01;2020-02-21;;2;;5;;69,98471791;;0;;0;Sigger;InterRent
GB;United Kingdom;STN;2020-02-01;2020-02-22;;2;;32;;289,7675514;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-02-01;2020-02-24;;3;;21;;151,9099161;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-02-01;2020-02-24;;4;;28;;218,7299782;;0;;0;Sigger;InterRent
GB;United Kingdom;STN;2020-02-01;2020-02-25;;6;;40;;334,8558352;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-02-01;2020-02-26;;4;;18;;127,2493393;;0;;0;Sigger;InterRent
GB;United Kingdom;STN;2020-02-01;2020-02-27;;5;;24;;194,7560611;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-02-01;2020-02-27;;6;;27;;196,5765828;;0;;0;Sigger;InterRent
GB;United Kingdom;STN;2020-02-01;2020-02-29;;3;;20;;200,1228312;;0;;0;Sigger;InterRent
GB;United Kingdom;STN;2020-03-01;2020-03-01;;1;;7;;113,2275078;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-03-01;2020-03-03;;5;;36;;259,2191964;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-03-01;2020-03-03;;3;;20;;187,1286147;;0;;0;Sigger;InterRent
GB;United Kingdom;STN;2020-03-01;2020-03-04;;3;;14;;131,4026198;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-03-01;2020-03-05;;1;;5;;52,45317707;;0;;0;Sigger;InterRent
GB;United Kingdom;STN;2020-03-01;2020-03-06;;6;;33;;292,2732391;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-03-01;2020-03-06;;3;;10;;108,0636562;;0;;0;Sigger;InterRent
GB;United Kingdom;STN;2020-03-01;2020-03-08;;1;;3;;21,059175;;0;;0;Sigger;InterRent
GB;United Kingdom;STN;2020-03-01;2020-03-09;;2;;17;;145,8071929;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-03-01;2020-03-11;;3;;18;;154,8155425;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-03-01;2020-03-11;;2;;9;;105,8351909;;0;;0;Sigger;InterRent
GB;United Kingdom;STN;2020-03-01;2020-03-12;;7;;45;;361,2108468;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-03-01;2020-03-13;;4;;37;;388,3828565;;0;;0;Sigger;InterRent
GB;United Kingdom;STN;2020-03-01;2020-03-14;;1;;14;;90,95392393;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-03-01;2020-03-14;;2;;8;;72,47317017;;0;;0;Sigger;InterRent
GB;United Kingdom;STN;2020-03-01;2020-03-16;;1;;4;;44,8458003;;0;;0;Sigger;InterRent
GB;United Kingdom;STN;2020-03-01;2020-03-17;;4;;20;;194,3196599;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-03-01;2020-03-20;;4;;12;;176,1271592;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-03-01;2020-03-21;;2;;5;;70,41296105;;0;;0;Sigger;InterRent
GB;United Kingdom;STN;2020-03-01;2020-03-24;;1;;7;;63,67539929;;0;;0;Sigger;InterRent
GB;United Kingdom;STN;2020-03-01;2020-03-27;;1;;5;;46,7865104;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-03-01;2020-03-27;;2;;24;;242,2861848;;0;;0;Sigger;InterRent
GB;United Kingdom;STN;2020-03-01;2020-03-29;;1;;7;;80,91060554;;0;;0;Sigger;InterRent
GB;United Kingdom;STN;2020-03-01;2020-03-30;;1;;4;;59,0156268;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-04-01;2020-04-03;;3;;15;;155,2377341;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-04-01;2020-04-04;;1;;7;;68,54670803;;0;;0;Sigger;InterRent
GB;United Kingdom;STN;2020-04-01;2020-04-05;;1;;5;;60,86361025;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-04-01;2020-04-07;;2;;9;;171,252863;;0;;0;Sigger;InterRent
GB;United Kingdom;STN;2020-04-01;2020-04-13;;1;;7;;116,8181087;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-04-01;2020-04-13;;1;;4;;60,65126968;;0;;0;Sigger;InterRent
GB;United Kingdom;STN;2020-04-01;2020-04-16;;1;;6;;92,59795473;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-04-01;2020-04-18;;1;;5;;73,06055383;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-04-01;2020-04-18;;1;;8;;135,8229346;;0;;0;Sigger;InterRent
GB;United Kingdom;STN;2020-04-01;2020-04-23;;1;;5;;108,6267954;;0;;0;Sigger;InterRent
GB;United Kingdom;STN;2020-04-01;2020-04-27;;1;;11;;103,0704355;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-04-01;2020-04-29;;2;;15;;207,8379869;;0;;0;Sigger;InterRent
GB;United Kingdom;STN;2020-05-01;2020-05-06;;1;;21;;332,5724463;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-05-01;2020-05-08;;1;;3;;37,83316098;;0;;0;Sigger;InterRent
GB;United Kingdom;STN;2020-05-01;2020-05-09;;1;;1;;34,84384695;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-05-01;2020-05-12;;1;;6;;69,18131679;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-05-01;2020-05-13;;1;;4;;60,85407331;;0;;0;Sigger;InterRent
GB;United Kingdom;STN;2020-05-01;2020-05-14;;2;;5;;94,80535448;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-05-01;2020-05-16;;1;;5;;45,85533724;;0;;0;Sigger;InterRent
GB;United Kingdom;STN;2020-05-01;2020-05-17;;2;;23;;224,4273239;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-05-01;2020-05-20;;2;;27;;276,4760427;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-05-01;2020-05-22;;1;;10;;106,3521774;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-05-01;2020-05-22;;1;;5;;97,78237389;;0;;0;Sigger;InterRent
GB;United Kingdom;STN;2020-05-01;2020-05-27;;3;;14;;146,2676089;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-05-01;2020-05-27;;1;;5;;57,26059979;;0;;0;Sigger;InterRent
GB;United Kingdom;STN;2020-05-01;2020-05-29;;2;;5;;106,6729863;;0;;0;Sigger;InterRent
GB;United Kingdom;STN;2020-06-01;2020-06-05;;1;;3;;44,02412961;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-06-01;2020-06-11;;1;;5;;62,11513271;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-06-01;2020-06-13;;3;;11;;170,3588418;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-06-01;2020-06-17;;2;;5;;97,55310429;;0;;0;Sigger;InterRent
GB;United Kingdom;STN;2020-06-01;2020-06-18;;1;;5;;70,98896932;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-06-01;2020-06-23;;4;;48;;580,9047455;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-06-01;2020-06-25;;1;;19;;229,8953235;;0;;0;Sigger;InterRent
GB;United Kingdom;STN;2020-06-01;2020-06-26;;1;;12;;106,5827875;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-06-01;2020-06-29;;1;;10;;165,9849477;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-07-01;2020-07-03;;2;;6;;108,7422728;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-07-01;2020-07-09;;1;;5;;61,88762496;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-07-01;2020-07-11;;1;;3;;40,28610824;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-07-01;2020-07-11;;1;;9;;81,95576238;;0;;0;Sigger;InterRent
GB;United Kingdom;STN;2020-07-01;2020-07-22;;1;;7;;100,7792715;;0;;0;Sigger;Goldcar/Pulsar
GB;United Kingdom;STN;2020-08-01;2020-08-02;;2;;17;;285,9308284;;0;;0;Sigger;InterRent
GR;Greece;ATH;2020-02-01;2020-02-01;27;21;213;171;749,4331;798,0994;1479,9698;1004,4363;0;0;Sigger;Goldcar/Pulsar
GR;Greece;ATH;2020-02-01;2020-02-02;25;29;144;174;318,267;818,983;1320,4603;1536,2624;0;120,9677;Sigger;Goldcar/Pulsar
GR;Greece;ATH;2020-02-01;2020-02-04;24;23;215;179;901,5692;1146,7291;1803,4878;1080,9029;57,5806;22,7903;Sigger;Goldcar/Pulsar
GR;Greece;ATH;2020-02-01;2020-02-07;40;19;290;74;810,4845;475,3379;1620,8083;1009,5917;0;24,1935;Sigger;Goldcar/Pulsar
GR;Greece;ATH;2020-02-01;2020-02-07;;1;;5;;43,7403;;67,7097;;0;Sigger;Rhodium
GR;Greece;ATH;2020-02-01;2020-02-09;38;19;310;139;685,6853;876,0084;2718,4594;1406,4212;57,9435;0;Sigger;Goldcar/Pulsar
GR;Greece;ATH;2020-02-01;2020-02-10;33;27;178;197;663,5351323;1161,929058;0;0;0;0;Sigger;Goldcar/Pulsar
GR;Greece;ATH;2020-02-01;2020-02-12;15;25;74;123;276,8566742;772,0464516;0;0;0;0;Sigger;Goldcar/Pulsar
GR;Greece;ATH;2020-02-01;2020-02-13;;1;;4;;29,33064516;;0;;0;Sigger;Rhodium
GR;Greece;ATH;2020-02-01;2020-02-15;14;16;106;94;484,3941871;520,9843839;0;0;0;0;Sigger;Goldcar/Pulsar
GR;Greece;ATH;2020-02-01;2020-02-15;;1;;8;;61,29032258;;0;;0;Sigger;Rhodium
GR;Greece;ATH;2020-02-01;2020-02-17;15;11;120;67;409,0841258;362,137971;0;0;0;0;Sigger;Goldcar/Pulsar
GR;Greece;ATH;2020-02-01;2020-02-18;10;14;88;90;234,3355452;410,8501194;0;0;0;0;Sigger;Goldcar/Pulsar
GR;Greece;ATH;2020-02-01;2020-02-20;19;17;147;83;521,7632258;614,4190194;0;0;0;0;Sigger;Goldcar/Pulsar
GR;Greece;ATH;2020-02-01;2020-02-20;1;;14;;16,8629;;0;;0;;Sigger;Rhodium
GR;Greece;ATH;2020-02-01;2020-02-23;13;8;104;47;579,998071;177,1744581;0;0;0;0;Sigger;Goldcar/Pulsar
GR;Greece;ATH;2020-02-01;2020-02-25;12;8;147;79;525,2617742;321,4540258;0;0;0;0;Sigger;Goldcar/Pulsar
GR;Greece;ATH;2020-02-01;2020-02-26;12;15;64;144;451,6712806;547,2615129;0;0;0;0;Sigger;Goldcar/Pulsar
GR;Greece;ATH;2020-02-01;2020-02-26;;1;;6;;21,1592;;0;;0;Sigger;Rhodium
GR;Greece;ATH;2020-02-01;2020-02-28;16;13;81;78;287,2244323;561,4079355;0;0;0;0;Sigger;Goldcar/Pulsar
GR;Greece;ATH;2020-03-01;2020-03-02;6;1;52;28;131,6497419;104,879;0;0;0;0;Sigger;Goldcar/Pulsar
GR;Greece;ATH;2020-03-01;2020-03-04;2;7;12;49;16,7338;473,4841903;0;0;0;0;Sigger;Goldcar/Pulsar
GR;Greece;ATH;2020-03-01;2020-03-05;9;6;53;28;749,6741097;350,4115065;0;0;0;0;Sigger;Goldcar/Pulsar
GR;Greece;ATH;2020-03-01;2020-03-07;10;4;77;17;291,3945161;135,6517871;0;0;0;0;Sigger;Goldcar/Pulsar
GR;Greece;ATH;2020-03-01;2020-03-08;;1;;6;;35,4837;;0;;0;Sigger;Rhodium
GR;Greece;ATH;2020-03-01;2020-03-10;4;2;37;7;124,6040194;65,61124516;0;0;0;0;Sigger;Goldcar/Pulsar
GR;Greece;ATH;2020-03-01;2020-03-12;6;2;77;6;160,8887;44,91935484;0;0;0;0;Sigger;Goldcar/Pulsar
GR;Greece;ATH;2020-03-01;2020-03-13;8;4;40;21;393,6292065;153,2765742;0;0;0;0;Sigger;Goldcar/Pulsar
GR;Greece;ATH;2020-03-01;2020-03-15;3;1;32;12;71,96003226;59,82258065;0;0;0;0;Sigger;Goldcar/Pulsar
GR;Greece;ATH;2020-03-01;2020-03-16;;1;;5;;44,33870968;;0;;0;Sigger;Rhodium
GR;Greece;ATH;2020-03-01;2020-03-18;7;4;70;30;334,5206387;325,2016419;0;0;0;0;Sigger;Goldcar/Pulsar
GR;Greece;ATH;2020-03-01;2020-03-20;10;5;63;41;218,0044742;360,9299484;0;0;0;0;Sigger;Goldcar/Pulsar
GR;Greece;ATH;2020-03-01;2020-03-20;;1;;16;;95,8477;;0;;0;Sigger;Rhodium
GR;Greece;ATH;2020-03-01;2020-03-21;3;3;21;20;187,9354839;122,8568;0;0;0;0;Sigger;Goldcar/Pulsar
GR;Greece;ATH;2020-03-01;2020-03-23;3;;16;;20,03379032;;0;;0;;Sigger;Goldcar/Pulsar
GR;Greece;ATH;2020-03-01;2020-03-25;3;3;28;26;187,3714968;143,2804323;0;0;0;0;Sigger;Goldcar/Pulsar
GR;Greece;ATH;2020-03-01;2020-03-26;;1;;5;;24,2133;;0;;0;Sigger;Goldcar/Pulsar
GR;Greece;ATH;2020-03-01;2020-03-28;4;11;32;71;300,6323129;1012,877674;0;0;0;0;Sigger;Goldcar/Pulsar
GR;Greece;ATH;2020-03-01;2020-03-31;4;4;30;46;151,3170935;247,9237;0;0;0;0;Sigger;Goldcar/Pulsar
GR;Greece;ATH;2020-03-01;2020-03-31;1;;1;;4,2984;;0;;0;;Sigger;Rhodium
GR;Greece;ATH;2020-04-01;2020-04-01;2;8;23;86;73,4304;602,8769258;0;0;0;0;Sigger;Goldcar/Pulsar
GR;Greece;ATH;2020-04-01;2020-04-03;5;11;59;103;484,6214097;979,661029;0;0;0;0;Sigger;Goldcar/Pulsar
GR;Greece;ATH;2020-04-01;2020-04-04;3;9;28;86;183,1047903;710,6790968;0;0;0;0;Sigger;Goldcar/Pulsar
GR;Greece;ATH;2020-04-01;2020-04-06;3;11;32;99;238,4266774;971,6754;0;0;0;0;Sigger;Goldcar/Pulsar
GR;Greece;ATH;2020-04-01;2020-04-09;11;12;71;129;502,8922;1326,954923;0;0;0;0;Sigger;Goldcar/Pulsar
GR;Greece;ATH;2020-04-01;2020-04-11;2;8;12;88;195,9400258;914,4164516;0;0;0;0;Sigger;Goldcar/Pulsar
GR;Greece;ATH;2020-04-01;2020-04-12;1;;1;;38,2581;;0;;0;;Sigger;Rhodium
GR;Greece;ATH;2020-04-01;2020-04-14;5;2;63;21;489,7630258;167,2419355;0;0;0;0;Sigger;Goldcar/Pulsar
GR;Greece;ATH;2020-04-01;2020-04-16;8;8;51;83;612,3007613;991,7700677;0;0;0;0;Sigger;Goldcar/Pulsar
GR;Greece;ATH;2020-04-01;2020-04-17;12;13;96;136;993,6682419;1821,705823;0;0;0;0;Sigger;Goldcar/Pulsar
GR;Greece;ATH;2020-04-01;2020-04-19;3;4;47;39;478,0020452;750,2605355;0;0;0;0;Sigger;Goldcar/Pulsar
GR;Greece;ATH;2020-04-01;2020-04-22;2;8;14;89;191,5297;1357,430158;0;0;0;0;Sigger;Goldcar/Pulsar
GR;Greece;ATH;2020-04-01;2020-04-22;;1;;7;;69,9599;;0;;0;Sigger;Rhodium
GR;Greece;ATH;2020-04-01;2020-04-24;3;4;23;34;157,1123;323,6444032;0;0;0;0;Sigger;Goldcar/Pulsar
